Trade_ID,Price,Quantity,Trade_Date
96276,100.89,27,2023-03-23
96277,97.19,23,2023-01-28
96278,99.55,15,2023-03-06
96279,101.56,95,2023-03-31
96280,104.19,99,2023-01-08
96281,96.05,91,2023-02-13
96282,99.25,34,2023-01-18
96283,99.87,15,2023-02-05
96284,103.89,64,2023-03-07
96285,101.98,95,2023-02-14
96286,97.21,80,2023-03-13
96287,99.93,79,2023-03-16
96288,97.48,5,2023-03-28
96289,97.63,83,2023-03-11
96290,104.03,37,2023-01-21
96291,102.42,47,2023-03-10
96292,99.24,22,2023-01-01
96293,97.22,9,2023-02-23
96294,100.03,19,2023-02-16
96295,96.38,10,2023-02-05
96296,98.12,98,2023-03-26
96297,99.7,14,2023-03-10
96298,94.28,44,2023-02-25
96299,104.26,34,2023-02-09
96300,95.96,18,2023-03-06
96301,100.47,43,2023-03-10
96302,96.55,7,2023-03-08
96303,101.57,25,2023-03-11
96304,96.7,13,2023-02-15
96305,102.79,45,2023-03-07
96306,104.1,2,2023-03-26
96307,97.99,15,2023-02-25
96308,100.68,13,2023-02-16
96310,103.18,43,2023-03-21
96311,99.5,23,2023-02-08
96312,95.8,54,2023-02-15
96313,100.19,95,2023-01-23
96314,98.01,60,2023-04-01
96315,95.39,23,2023-02-22
96316,100.52,8,2023-04-01
96317,96.92,68,2023-03-06
96318,100.78,54,2023-03-16
96319,102.79,38,2023-01-11
96320,103.32,38,2023-02-04
96321,100.19,98,2023-02-08
96322,102.51,86,2023-02-09
96323,96.48,76,2023-03-15
96324,98.28,11,2023-03-01
96325,97.74,52,2023-02-25
96326,102.45,61,2023-01-30
96327,99.75,38,2023-01-31
96328,103.6,20,2023-02-05
96329,94.99,4,2023-02-24
96330,95.86,47,2023-02-16
96331,105.27,46,2023-01-16
96332,101.84,9,2023-03-27
96333,99.66,6,2023-01-29
96334,99.63,17,2023-02-01
96335,98.65,16,2023-01-15
96336,103.04,41,2023-02-15
96337,97.43,73,2023-01-02
96338,97.72,47,2023-03-29
96339,103.64,54,2023-01-12
96340,98.09,23,2023-02-05
96341,96.99,36,2023-03-19
96342,97.32,96,2023-01-11
96343,95.8,48,2023-03-20
96344,100.63,41,2023-01-14
96345,99.11,85,2023-01-23
96346,96.3,34,2023-03-24
96347,104.98,58,2023-03-25
96348,104.91,7,2023-03-28
96349,97.83,3,2023-01-05
96350,101.96,91,2023-02-27
96351,100.51,31,2023-01-02
96352,101.66,48,2023-03-26
96353,100.2,59,2023-02-09
96354,95.84,98,2023-02-17
96355,102.96,16,2023-01-11
96356,97.57,2,2023-01-11
96357,96.57,68,2023-02-10
96358,102.97,67,2023-01-02
96359,104.07,69,2023-01-16
96360,100.82,45,2023-01-02
96361,103.04,4,2023-03-27
96362,99.12,52,2023-02-01
96363,97.5,50,2023-03-09
96364,100.07,74,2023-03-15
96365,102.32,33,2023-02-16
96366,96.61,38,2023-01-31
96367,99.71,96,2023-02-08
96368,102.12,52,2023-01-11
96369,104.73,70,2023-01-04
96370,103.23,13,2023-01-31
96371,103.83,21,2023-03-04
96372,102.44,20,2023-03-14
96373,97.94,77,2023-02-22
96374,102.12,53,2023-01-28
96375,100.33,46,2023-01-06
96376,103.4,68,2023-02-08
96377,99.5,20,2023-03-24
96378,96.88,2,2023-03-26
96379,96.64,15,2023-02-28
96380,100.74,63,2023-03-10
96381,101.32,1,2023-01-04
96382,100.39,57,2023-02-26
96383,97.45,33,2023-02-11
96384,98.19,65,2023-03-15
96385,101.39,18,2023-03-23
96386,99.15,13,2023-03-31
96387,101.96,57,2023-02-07
96388,100.22,29,2023-03-23
96389,102.02,11,2023-02-05
96390,100.2,60,2023-02-14
96391,94.4,10,2023-01-21
96392,103.03,63,2023-03-07
96393,103.36,97,2023-02-19
96394,97.33,94,2023-03-26
96395,101.69,9,2023-03-19
96396,97.11,46,2023-04-01
96397,96.48,7,2023-02-10
96398,105.01,2,2023-01-28
96399,97.34,65,2023-01-19
96400,100.05,90,2023-01-20
96401,102.88,4,2023-03-24
96403,94.82,30,2023-02-12
96404,99.89,41,2023-03-28
96405,98.62,96,2023-01-19
96406,103.83,11,2023-01-12
96407,104.15,60,2023-02-02
96408,101.11,48,2023-03-29
96409,101.6,27,2023-01-09
96410,103.76,41,2023-02-27
96411,103.87,36,2023-02-25
96412,102.78,29,2023-03-04
96413,96.15,30,2023-02-14
96414,97.41,16,2023-03-28
96415,104.59,91,2023-02-05
96416,98.13,44,2023-02-11
96417,98.01,4,2023-02-08
96418,103.15,42,2023-01-12
96419,98.3,89,2023-02-18
96420,99.53,18,2023-02-08
96421,101.17,70,2023-03-05
96422,100.87,55,2023-03-30
96423,100.1,11,2023-01-04
96424,98.96,40,2023-02-22
96425,102.5,96,2023-02-20
96426,102.8,54,2023-03-08
96427,98.48,93,2023-02-12
96428,96.81,18,2023-01-27
96429,105.16,63,2023-02-17
96430,96.66,97,2023-02-17
96431,98.69,59,2023-03-04
96432,97.78,5,2023-01-15
96433,96.37,81,2023-01-01
96434,96.34,2,2023-03-05
96435,101.21,55,2023-02-01
96436,99.58,54,2023-01-23
96437,98.36,54,2023-01-31
96438,100.04,62,2023-02-26
96439,96.44,86,2023-03-28
96440,99.87,89,2023-03-05
96441,99.37,13,2023-01-24
96442,96.87,91,2023-01-26
96443,96.82,87,2023-03-02
96444,99.66,24,2023-03-22
96445,97.93,23,2023-01-01
96446,94.68,13,2023-03-03
96447,101.19,9,2023-02-11
96448,102.7,71,2023-01-03
96449,97.57,11,2023-02-17
96451,103.98,83,2023-03-30
96452,103.01,51,2023-02-04
96453,98.82,24,2023-02-24
96454,102.71,42,2023-01-10
96455,100.68,75,2023-01-07
96456,101.4,43,2023-01-26
96457,96.52,59,2023-02-16
96458,99.72,9,2023-02-27
96459,101.62,87,2023-02-20
96460,104.87,41,2023-01-24
96462,101.96,35,2023-02-17
96463,103.48,74,2023-02-05
96464,96.97,19,2023-02-21
96465,94.66,1,2023-01-26
96466,104.36,82,2023-03-25
96467,94.26,37,2023-03-24
96468,96.42,40,2023-02-25
96469,98.38,79,2023-01-21
96470,100.03,51,2023-03-27
96471,95.46,79,2023-01-10
96472,103.97,1,2023-01-13
96473,103.02,9,2023-03-12
96474,102.35,78,2023-02-26
96475,98.38,70,2023-02-11
96476,101.92,27,2023-01-11
96477,101.19,42,2023-03-03
96479,95.5,29,2023-03-04
96480,99.94,17,2023-02-04
96481,103.52,88,2023-01-02
96482,98.75,18,2023-03-13
96483,98.5,84,2023-03-17
96484,97.31,25,2023-01-06
96485,102.71,87,2023-02-11
96486,100.69,42,2023-02-24
96487,97.47,67,2023-01-04
96488,104.29,33,2023-01-26
96489,98.49,64,2023-03-17
96490,96.02,29,2023-02-18
96491,103.03,37,2023-02-02
96492,100.42,50,2023-01-25
96493,95.8,47,2023-01-19
96494,98.14,86,2023-03-10
96496,95.05,29,2023-03-23
96497,101.02,81,2023-02-19
96498,94.89,57,2023-03-07
96499,100.35,32,2023-02-19
96500,97.69,78,2023-02-21
96501,98.77,66,2023-02-08
96502,101.51,58,2023-01-23
96503,97.7,37,2023-03-13
96504,102.26,89,2023-03-22
96505,97.81,72,2023-01-02
96507,100.18,91,2023-03-28
96508,103.56,42,2023-02-25
96509,97.66,66,2023-01-03
96510,97.71,38,2023-02-16
96511,99.76,43,2023-01-25
96512,104.04,3,2023-01-23
96513,99.91,76,2023-03-16
96514,96.26,83,2023-01-24
96515,99.43,48,2023-01-18
96516,98.35,98,2023-02-05
96517,98.67,69,2023-01-16
96518,98.17,48,2023-01-06
96519,103.72,66,2023-01-31
96520,101.31,42,2023-01-26
96521,96.42,36,2023-02-13
96522,100.86,3,2023-02-16
96523,97.88,45,2023-01-02
96524,104.7,50,2023-03-08
96525,98.88,41,2023-03-08
96526,101.85,55,2023-02-17
96527,102.29,39,2023-03-18
96528,96.77,41,2023-03-27
96529,104.15,36,2023-01-01
96530,103.4,31,2023-03-20
96531,104.39,44,2023-02-05
96532,101.29,37,2023-01-20
96533,95.37,10,2023-03-29
96534,95.06,67,2023-01-02
96535,95.95,92,2023-02-28
96536,95.28,88,2023-02-27
96537,99.59,87,2023-01-16
96538,102.93,5,2023-01-19
96539,103.95,27,2023-01-03
96540,99.62,26,2023-03-03
96541,98.2,88,2023-02-11
96542,100.1,63,2023-02-05
96543,98.22,49,2023-01-21
96544,102.52,64,2023-03-18
96545,99.81,54,2023-03-02
96546,97.58,76,2023-02-18
96547,99.18,86,2023-01-20
96548,99.18,47,2023-01-17
96549,96.35,63,2023-02-05
96550,97.55,22,2023-02-26
96551,97.53,83,2023-02-13
96552,96.76,68,2023-03-27
96553,102.87,21,2023-01-14
96554,98.07,4,2023-01-05
96555,98.58,60,2023-03-25
96557,103.52,79,2023-01-04
96558,97.6,36,2023-03-06
96559,97.98,20,2023-03-27
96560,95.84,46,2023-01-19
96561,100.23,39,2023-01-23
96562,95.44,9,2023-03-30
96563,102.58,81,2023-01-31
96564,97.05,51,2023-01-29
96565,97.12,50,2023-02-02
96566,96.46,99,2023-02-25
96567,99.1,56,2023-01-14
96568,98.05,67,2023-02-19
96569,96.06,31,2023-03-28
96570,97.42,89,2023-02-21
96571,104.34,38,2023-02-10
96572,102.36,83,2023-02-26
96573,103.86,89,2023-03-14
96574,99.09,2,2023-03-20
96575,100.07,64,2023-01-04
96576,97.45,27,2023-02-08
96577,96.31,42,2023-01-06
96578,100.34,91,2023-01-13
96579,95.25,74,2023-01-24
96580,100.03,99,2023-01-08
96581,100.46,77,2023-02-28
96582,95.1,27,2023-02-17
96583,96.62,99,2023-01-18
96584,101.63,3,2023-02-04
96585,95.87,83,2023-03-09
96586,101.08,43,2023-03-05
96587,103.08,13,2023-02-21
96589,98.74,84,2023-03-31
96590,100.32,71,2023-02-26
96592,104.71,86,2023-03-22
96593,103.32,55,2023-01-14
96594,103.27,75,2023-01-04
96596,104.77,84,2023-03-26
96597,96.27,30,2023-02-20
96598,100.23,29,2023-03-20
96599,103.91,76,2023-01-11
96600,99.66,17,2023-01-06
96601,95.24,81,2023-01-20
96602,96.19,84,2023-01-16
96603,102.0,95,2023-02-14
96604,96.77,81,2023-02-01
96605,103.48,93,2023-03-30
96606,97.56,99,2023-01-03
96607,102.47,2,2023-03-18
96608,100.4,32,2023-03-31
96609,98.13,27,2023-03-15
96610,101.17,46,2023-03-06
96611,104.05,82,2023-01-06
96612,94.92,44,2023-02-24
96613,101.46,67,2023-01-06
96614,94.69,93,2023-01-07
96615,96.18,39,2023-02-07
96616,101.3,3,2023-03-09
96617,103.38,59,2023-02-14
96618,102.13,84,2023-03-14
96619,102.18,46,2023-02-20
96620,101.2,71,2023-02-21
96621,94.48,74,2023-01-04
96622,102.0,7,2023-01-21
96623,96.85,83,2023-02-03
96624,105.08,58,2023-02-16
96625,99.11,5,2023-02-10
96626,103.04,55,2023-03-05
96627,101.75,43,2023-02-07
96628,103.93,21,2023-01-14
96629,104.68,4,2023-02-17
96630,103.08,68,2023-02-19
96631,102.51,1,2023-02-15
96632,98.44,30,2023-02-08
96633,94.54,66,2023-03-04
96634,96.69,22,2023-03-16
96636,101.21,62,2023-02-19
96637,94.76,91,2023-03-11
96638,96.22,83,2023-03-17
96639,94.93,38,2023-01-15
96640,97.93,42,2023-02-17
96641,102.88,99,2023-02-25
96642,99.15,94,2023-02-21
96643,100.01,48,2023-02-11
96644,95.06,12,2023-03-09
96645,101.42,14,2023-02-27
96646,101.13,24,2023-02-28
96647,96.28,47,2023-02-16
96648,98.39,10,2023-01-10
96649,101.5,45,2023-02-09
96650,100.53,83,2023-03-27
96651,94.55,52,2023-03-08
96652,103.3,50,2023-02-20
96653,94.79,91,2023-01-08
96654,99.43,39,2023-03-21
96655,103.89,94,2023-02-09
96656,95.79,81,2023-01-18
96657,96.69,48,2023-01-23
96658,95.96,37,2023-03-27
96659,102.82,42,2023-03-24
96660,98.02,36,2023-01-23
96661,96.0,68,2023-01-09
96662,100.32,50,2023-02-16
96663,96.3,23,2023-03-18
96664,98.98,94,2023-03-01
96665,98.01,74,2023-02-22
96666,99.97,75,2023-02-25
96667,96.66,27,2023-03-21
96668,102.93,26,2023-01-10
96669,102.05,73,2023-03-19
96670,96.19,35,2023-02-24
96671,98.46,72,2023-03-22
96672,100.27,41,2023-03-09
96673,99.84,21,2023-03-23
96674,99.04,7,2023-01-07
96675,99.64,13,2023-03-10
96676,103.02,61,2023-01-01
96677,98.97,65,2023-02-05
96678,98.84,28,2023-02-08
96679,99.33,15,2023-03-16
96680,102.26,30,2023-03-02
96681,99.37,7,2023-02-05
96682,104.21,48,2023-02-14
96683,100.9,26,2023-01-10
96684,98.29,69,2023-02-08
96685,104.34,18,2023-03-09
96686,105.1,82,2023-01-04
96687,103.17,34,2023-01-04
96688,102.39,89,2023-02-20
96690,96.96,36,2023-02-25
96691,100.78,55,2023-01-05
96692,103.22,8,2023-03-28
96693,97.74,88,2023-01-13
96694,98.99,84,2023-03-20
96695,103.59,97,2023-02-21
96696,98.87,30,2023-02-27
96697,98.99,67,2023-01-19
96698,101.47,23,2023-01-07
96699,100.78,29,2023-02-01
96700,100.13,44,2023-03-25
96701,98.94,33,2023-01-20
96702,96.22,5,2023-01-06
96703,102.26,74,2023-02-04
96704,99.25,44,2023-02-27
96705,99.91,66,2023-01-15
96706,96.04,32,2023-03-25
96707,99.12,87,2023-02-17
96708,102.99,61,2023-01-28
96709,100.67,92,2023-02-01
96710,97.09,65,2023-01-12
96711,99.5,44,2023-03-14
96713,98.23,68,2023-03-20
96714,98.51,78,2023-02-24
96715,97.92,68,2023-03-20
96716,101.87,6,2023-01-22
96717,105.17,12,2023-02-22
96718,94.47,85,2023-01-25
96719,96.03,55,2023-01-24
96720,105.08,96,2023-03-02
96721,104.78,33,2023-01-05
96722,100.46,23,2023-01-16
96723,104.77,91,2023-03-13
96724,105.62,72,2023-02-08
96725,96.73,53,2023-02-08
96726,99.1,80,2023-01-24
96727,103.87,67,2023-03-17
96728,95.7,59,2023-02-03
96729,102.94,30,2023-01-05
96730,98.73,6,2023-03-28
96731,102.45,86,2023-01-17
96732,97.6,86,2023-02-15
96733,100.74,15,2023-01-25
96734,98.3,9,2023-03-16
96735,100.96,15,2023-01-18
96736,98.9,64,2023-03-26
96737,97.37,61,2023-01-13
96738,99.58,37,2023-03-06
96739,98.82,63,2023-01-05
96740,99.0,99,2023-02-23
96741,100.05,14,2023-03-18
96742,101.1,82,2023-01-19
96743,99.39,27,2023-02-10
96744,94.64,76,2023-01-15
96745,103.71,34,2023-03-01
96746,103.88,84,2023-01-02
96747,99.11,24,2023-02-28
96748,99.17,88,2023-01-10
96749,97.67,9,2023-02-18
96750,97.72,10,2023-01-12
96751,96.09,46,2023-01-01
96752,96.63,55,2023-03-01
96753,96.73,81,2023-02-11
96754,104.9,27,2023-01-09
96755,103.44,28,2023-02-11
96756,99.49,15,2023-03-22
96757,102.81,35,2023-02-07
96758,97.84,36,2023-02-15
96760,95.23,49,2023-01-24
96761,97.35,72,2023-01-11
96762,104.13,23,2023-01-05
96763,103.6,28,2023-01-11
96764,105.25,30,2023-02-01
96765,99.65,89,2023-02-20
96766,99.94,83,2023-02-26
96767,101.4,48,2023-02-28
96768,95.9,58,2023-03-07
96769,97.99,55,2023-01-29
96770,104.14,39,2023-02-06
96771,99.6,53,2023-01-02
96772,96.71,59,2023-02-24
96773,98.31,90,2023-03-05
96774,99.8,57,2023-03-09
96775,96.44,5,2023-01-08
96776,95.64,1,2023-03-09
96777,102.81,66,2023-02-22
96778,103.12,9,2023-03-24
96779,102.11,88,2023-02-27
96780,95.64,7,2023-02-25
96781,95.6,20,2023-02-27
96782,103.19,70,2023-03-23
96783,97.24,6,2023-01-30
96784,99.07,31,2023-02-27
96785,100.71,99,2023-02-07
96786,96.19,73,2023-01-13
96787,103.64,28,2023-01-09
96788,98.03,6,2023-02-24
96789,95.75,82,2023-02-11
96790,102.05,53,2023-01-20
96791,104.79,93,2023-03-30
96792,95.23,16,2023-02-01
96793,100.31,5,2023-02-01
96794,97.72,49,2023-03-07
96795,94.96,11,2023-01-07
96796,100.9,81,2023-01-13
96797,104.9,72,2023-03-06
96798,104.29,41,2023-01-31
96799,104.89,50,2023-02-25
96800,98.53,59,2023-01-31
96801,96.67,49,2023-01-20
96802,100.75,38,2023-01-13
96803,105.19,98,2023-01-15
96804,97.59,23,2023-02-14
96805,99.84,14,2023-03-11
96806,98.47,51,2023-01-17
96807,102.27,34,2023-03-04
96808,97.84,88,2023-03-22
96809,99.15,71,2023-01-06
96810,98.03,11,2023-01-26
96812,96.2,55,2023-03-26
96813,97.56,20,2023-01-02
96814,95.41,72,2023-03-15
96815,100.82,58,2023-03-12
96816,101.84,84,2023-01-01
96817,97.94,96,2023-02-10
96818,103.32,67,2023-01-19
96819,102.47,63,2023-02-16
96820,100.1,26,2023-01-15
96821,96.02,64,2023-03-14
96822,97.5,41,2023-02-08
96823,103.6,72,2023-03-04
96824,94.88,87,2023-02-23
96825,102.45,90,2023-01-02
96826,98.12,21,2023-02-11
96827,95.96,37,2023-01-22
96828,102.6,98,2023-01-13
96829,96.27,5,2023-02-11
96830,94.71,83,2023-03-18
96831,103.49,36,2023-03-24
96832,101.0,25,2023-03-17
96833,101.32,60,2023-02-13
96834,99.79,34,2023-01-30
96835,99.05,32,2023-01-12
96836,98.98,70,2023-01-05
96837,96.76,28,2023-03-14
96838,96.38,58,2023-01-27
96839,100.44,98,2023-01-24
96840,96.38,74,2023-02-05
96841,101.88,2,2023-01-11
96842,96.88,5,2023-02-25
96843,97.77,59,2023-03-10
96844,101.71,90,2023-03-09
96845,96.98,79,2023-03-21
96846,95.68,5,2023-03-08
96847,96.95,41,2023-02-24
96848,96.73,86,2023-03-18
96849,102.81,14,2023-03-26
96850,99.56,22,2023-03-27
96851,103.9,89,2023-02-27
96852,97.63,97,2023-02-01
96855,100.72,30,2023-01-10
96856,102.41,69,2023-02-22
96857,97.59,87,2023-01-27
96858,96.66,88,2023-01-17
96859,104.12,3,2023-03-26
96860,103.42,71,2023-03-05
96861,104.36,24,2023-02-06
96862,101.24,98,2023-03-24
96863,99.56,7,2023-03-28
96864,100.62,96,2023-02-13
96865,105.31,65,2023-03-03
96866,100.96,82,2023-02-11
96867,100.94,47,2023-02-22
96868,102.22,41,2023-01-03
96869,98.73,10,2023-03-22
96870,97.27,66,2023-02-01
96871,98.25,86,2023-01-20
96872,104.57,50,2023-01-22
96873,95.9,16,2023-03-05
96874,100.9,63,2023-01-19
96875,101.8,93,2023-02-02
96876,101.04,35,2023-03-02
96877,99.7,81,2023-01-02
96878,105.63,76,2023-02-20
96879,98.08,8,2023-02-27
96880,99.29,69,2023-02-09
96881,99.34,89,2023-03-30
96882,99.96,26,2023-03-05
96883,96.95,85,2023-01-10
96884,96.62,48,2023-01-23
96885,98.93,39,2023-03-06
96886,99.48,42,2023-03-15
96887,105.03,17,2023-01-09
96888,99.38,91,2023-03-18
96889,95.26,57,2023-02-03
96890,105.27,38,2023-02-03
96891,103.29,96,2023-01-14
96892,97.58,9,2023-01-13
96893,101.65,7,2023-02-14
96894,101.62,93,2023-01-02
96895,102.18,9,2023-02-07
96896,102.0,91,2023-02-17
96897,100.0,9,2023-03-02
96898,96.78,37,2023-01-26
96899,101.25,30,2023-02-23
96900,104.58,17,2023-01-14
96901,96.35,52,2023-01-19
96902,103.71,31,2023-03-20
96903,97.67,5,2023-03-29
96904,98.94,39,2023-01-24
96905,96.95,26,2023-03-20
96906,96.01,95,2023-03-10
96907,99.53,23,2023-03-27
96908,98.62,44,2023-01-12
96909,104.16,34,2023-02-08
96910,105.82,64,2023-01-06
96911,104.11,69,2023-03-29
96912,98.84,89,2023-01-27
96913,100.27,96,2023-03-28
96914,97.8,10,2023-01-27
96915,101.24,5,2023-03-13
96916,95.57,74,2023-01-12
96917,98.39,84,2023-01-29
96918,104.98,24,2023-01-09
96919,103.48,12,2023-01-23
96920,98.2,43,2023-01-15
96921,100.41,88,2023-02-14
96922,101.82,14,2023-01-07
96923,103.94,52,2023-02-05
96924,103.39,50,2023-03-21
96925,103.38,24,2023-03-24
96926,99.99,55,2023-01-17
96927,98.74,73,2023-02-19
96928,98.05,5,2023-02-21
96929,94.83,46,2023-03-23
96930,98.37,3,2023-03-06
96931,100.61,18,2023-01-11
96932,96.6,84,2023-03-16
96933,97.7,46,2023-03-26
96934,99.18,30,2023-03-30
96935,98.14,72,2023-01-25
96936,96.72,55,2023-02-27
96938,98.22,52,2023-03-12
96939,101.11,71,2023-03-21
96940,99.08,97,2023-01-07
96941,100.33,38,2023-02-19
96942,103.74,53,2023-02-01
96943,94.57,31,2023-01-02
96944,103.55,25,2023-01-25
96945,95.18,29,2023-01-19
96946,95.46,27,2023-01-31
96947,99.82,20,2023-03-16
96948,97.04,54,2023-02-26
96949,99.7,50,2023-03-12
96950,103.06,64,2023-01-19
96951,100.12,24,2023-01-23
96952,104.13,36,2023-03-22
96953,96.54,85,2023-03-28
96954,96.82,19,2023-03-03
96955,97.22,47,2023-03-25
96956,102.41,47,2023-02-22
96957,99.83,46,2023-02-20
96958,95.75,85,2023-01-06
96959,94.9,44,2023-01-27
96960,99.94,73,2023-01-17
96961,97.46,75,2023-03-20
96962,97.72,7,2023-03-12
96963,103.25,65,2023-03-27
96964,97.39,91,2023-03-27
96965,103.4,65,2023-02-10
96966,97.85,76,2023-03-30
96967,97.09,42,2023-03-27
96968,102.66,2,2023-03-28
96969,101.9,35,2023-03-05
96970,101.62,32,2023-03-12
96971,96.24,73,2023-03-17
96972,98.41,1,2023-03-10
96973,103.6,33,2023-01-14
96974,99.26,59,2023-02-18
96975,94.59,91,2023-02-05
96976,101.33,30,2023-02-27
96977,99.04,18,2023-03-19
96978,101.92,60,2023-02-14
96979,97.41,7,2023-02-19
96980,104.28,47,2023-01-13
96981,96.77,31,2023-03-25
96982,96.02,8,2023-02-13
96983,96.2,9,2023-01-05
96984,101.76,66,2023-02-06
96985,100.48,15,2023-01-18
96986,99.5,70,2023-01-09
96988,97.34,93,2023-03-24
96989,98.15,12,2023-03-23
96990,99.37,19,2023-03-21
96991,94.35,93,2023-03-07
96992,97.03,61,2023-02-05
96993,98.75,12,2023-02-20
96994,97.83,90,2023-03-09
96995,102.26,79,2023-01-04
96996,96.11,97,2023-03-10
96997,103.87,20,2023-01-18
96998,95.04,15,2023-02-11
96999,98.22,60,2023-03-13
97000,101.07,48,2023-02-03
97001,98.04,93,2023-03-14
97002,101.19,57,2023-02-16
97003,96.48,30,2023-03-11
97004,95.49,83,2023-03-17
97005,103.34,88,2023-03-22
97006,102.54,79,2023-03-14
97007,96.38,70,2023-03-24
97008,99.2,58,2023-01-14
97009,99.36,39,2023-02-04
97010,97.83,92,2023-02-06
97011,95.82,68,2023-03-22
97012,98.31,23,2023-03-07
97013,102.17,41,2023-03-07
97014,98.61,12,2023-02-11
97015,96.82,17,2023-02-05
97016,96.07,60,2023-01-04
97017,96.47,20,2023-03-19
97018,103.42,85,2023-01-11
97019,96.48,98,2023-03-03
97020,99.5,20,2023-02-09
97021,104.16,73,2023-01-06
97022,96.69,58,2023-01-03
97023,103.65,57,2023-03-25
97024,104.58,82,2023-03-30
97025,98.77,97,2023-03-01
97026,97.16,26,2023-04-01
97028,96.0,81,2023-02-17
97029,104.02,5,2023-01-17
97030,101.85,92,2023-03-14
97031,99.15,31,2023-02-27
97032,103.85,42,2023-01-11
97033,100.22,55,2023-01-27
97034,102.59,5,2023-02-05
97035,102.71,47,2023-03-26
97036,99.39,59,2023-01-01
97037,100.11,70,2023-03-16
97038,97.89,85,2023-02-11
97039,100.66,28,2023-02-22
97040,98.3,85,2023-03-05
97041,102.25,62,2023-02-03
97042,102.29,25,2023-03-15
97043,101.6,13,2023-03-07
97044,101.65,2,2023-02-27
97045,95.98,84,2023-01-18
97046,95.38,88,2023-01-27
97047,103.06,44,2023-01-05
97048,102.77,93,2023-01-18
97049,99.28,56,2023-03-01
97050,97.46,50,2023-01-25
97051,99.86,18,2023-01-24
97052,100.19,32,2023-03-18
97053,100.97,4,2023-01-30
97054,99.53,75,2023-01-08
97055,97.34,75,2023-02-09
97056,99.85,75,2023-03-05
97057,98.09,90,2023-03-21
97058,101.57,78,2023-03-23
97059,95.64,28,2023-02-12
97060,95.5,70,2023-03-30
97061,102.09,8,2023-01-07
97062,95.31,81,2023-02-13
97063,96.08,92,2023-03-25
97064,97.62,19,2023-02-04
97065,96.92,38,2023-01-14
97066,102.82,14,2023-01-18
97067,96.04,86,2023-02-08
97068,102.88,31,2023-01-13
97069,97.67,27,2023-03-15
97070,96.8,33,2023-02-07
97071,101.21,68,2023-01-08
97072,99.29,11,2023-03-24
97073,103.07,3,2023-03-17
97074,100.19,31,2023-02-12
97075,103.42,42,2023-01-10
97076,97.39,6,2023-01-10
97077,102.13,85,2023-01-28
97078,100.69,61,2023-03-06
97079,103.9,83,2023-03-11
97080,98.7,5,2023-02-25
97081,102.44,76,2023-03-08
97082,100.77,59,2023-02-26
97083,101.95,90,2023-02-16
97084,98.37,87,2023-01-06
97085,101.33,30,2023-03-27
97086,94.6,22,2023-01-22
97087,95.86,22,2023-03-21
97089,105.13,86,2023-03-11
97090,102.72,4,2023-03-27
97091,96.54,11,2023-02-13
97092,104.14,92,2023-01-15
97093,95.7,37,2023-03-11
97094,97.04,96,2023-03-21
97095,96.54,38,2023-03-29
97096,100.97,41,2023-03-20
97097,105.02,16,2023-01-18
97098,100.23,38,2023-02-01
97099,99.98,16,2023-01-20
97100,99.1,80,2023-03-08
97101,95.6,2,2023-01-11
97102,98.93,2,2023-02-20
97103,97.59,81,2023-01-04
97104,95.7,53,2023-03-07
97105,103.7,68,2023-02-07
97106,101.49,80,2023-03-16
97108,102.26,67,2023-01-13
97109,95.97,19,2023-02-25
97110,94.7,36,2023-01-05
97111,99.49,89,2023-01-04
97112,98.99,13,2023-03-21
97113,102.71,48,2023-01-15
97114,102.36,29,2023-03-10
97115,95.33,86,2023-01-15
97116,104.63,32,2023-03-31
97117,96.39,77,2023-02-26
97118,101.17,1,2023-03-11
97119,100.31,24,2023-01-16
97120,98.85,98,2023-02-21
97121,100.81,82,2023-01-01
97122,98.1,89,2023-01-13
97123,100.21,38,2023-01-19
97124,96.91,23,2023-01-26
97125,98.73,79,2023-01-21
97126,103.23,79,2023-02-26
97127,100.55,27,2023-03-16
97128,96.45,2,2023-02-11
97129,99.14,96,2023-02-16
97130,98.05,88,2023-03-03
97131,96.31,75,2023-01-18
97132,103.66,33,2023-01-24
97133,103.23,11,2023-03-16
97134,103.55,2,2023-01-23
97135,97.8,13,2023-01-03
97136,104.74,44,2023-02-14
97137,104.93,83,2023-01-02
97138,102.96,10,2023-02-07
97139,102.47,23,2023-03-07
97141,99.69,25,2023-02-27
97142,103.2,71,2023-02-07
97143,103.85,69,2023-01-08
97144,103.15,74,2023-03-15
97145,97.6,78,2023-03-11
97146,95.57,43,2023-01-29
97147,102.79,56,2023-03-03
97148,96.33,30,2023-01-11
97149,100.4,21,2023-01-20
97150,97.63,35,2023-03-21
97151,97.11,87,2023-01-20
97152,99.68,41,2023-01-05
97153,102.12,54,2023-01-12
97154,95.66,95,2023-01-12
97155,99.96,65,2023-02-19
97156,101.75,14,2023-01-23
97157,102.52,51,2023-03-02
97158,101.91,78,2023-02-03
97159,98.89,8,2023-01-21
97160,103.89,75,2023-02-14
97161,97.36,43,2023-01-23
97162,96.58,59,2023-01-13
97163,103.51,72,2023-02-25
97164,103.55,40,2023-02-22
97165,95.22,16,2023-02-11
97166,99.55,26,2023-02-19
97167,96.63,9,2023-02-08
97168,102.49,49,2023-02-12
97169,100.79,32,2023-03-04
97170,101.7,11,2023-01-16
97171,100.84,53,2023-02-01
97172,100.81,10,2023-04-01
